,municipio,latitud,longitud,nombre,categoria,distancia,direccion
1160,moralzarzal,40.6791436,-3.9720985,Biblioteca Pública Municipal,Bibliotecas,54,"Plaza de la Fragua, 2, 28411 Moralzarzal Madrid"
1161,moralzarzal,40.6791436,-3.9720985,Biblioteca Municipal Casa Grande,Bibliotecas,73,"Calle Rondon, 12, 28411 Moralzarzal Comunidad de Madrid"
1162,moralzarzal,40.6791436,-3.9720985,Cafetería el Ladrillo,Restaurantes,32,"Plaza de la Fragua, 7-9, 28411 Moralzarzal Comunidad de Madrid"
1163,moralzarzal,40.6791436,-3.9720985,La Chasca de Nael,Restaurantes,92,"Calle de la Huerta, 12, 28411 Moralzarzal Comunidad de Madrid"
1164,moralzarzal,40.6791436,-3.9720985,Tucco Pizza,Restaurantes,97,"Calle de Antón, 5, 28411 Moralzarzal Madrid"
1165,moralzarzal,40.6791436,-3.9720985,La Boutique de la Tierruca,Restaurantes,101,"Calle de la Huerta, 9, 28411 Moralzarzal Comunidad de Madrid"
1166,moralzarzal,40.6791436,-3.9720985,El Aperitivo,Restaurantes,107,"Calle de la Huerta, 12, 28411 Moralzarzal Comunidad de Madrid"
1167,moralzarzal,40.6791436,-3.9720985,Kebab & Krepes,Restaurantes,109,"Calle de Antón, 9, 28411 Moralzarzal Comunidad de Madrid"
1168,moralzarzal,40.6791436,-3.9720985,Royal Bar Restaurante,Restaurantes,118,"Calle de la Huerta, 24, Moralzarzal Comunidad de Madrid"
1169,moralzarzal,40.6791436,-3.9720985,El Rincón de el Geni,Restaurantes,149,"Calle Huerta, 32, 28411 Moralzarzal Comunidad de Madrid"
1170,moralzarzal,40.6791436,-3.9720985,Casa Ladis,Restaurantes,166,"Huerta, 27, 28411 Moralzarzal Comunidad de Madrid"
1171,moralzarzal,40.6791436,-3.9720985,Huerta 33 Restaurante-Barra,Restaurantes,193,"Calle de la Huerta, 33, 28411 Moralzarzal Comunidad de Madrid"
1172,morata-de-tajuna,40.2294297,-3.4366925,Colegio Oficial de Farmaceuticos de Madrid,Universidades,83,"Calle Carmen, 14 Bajo, 28530 Morata de Tajuña Madrid"
1173,morata-de-tajuna,40.2294297,-3.4366925,Biblioteca Popular,Bibliotecas,127,"Calle de Manuel Mac Crohon, 1, 28530 Morata de Tajuña Madrid"
1174,morata-de-tajuna,40.2294297,-3.4366925,Gecesa Gestion de Centros Culturales,Bibliotecas,147,"Calle de Manuel Mac Crohon de, 1, 28530 Morata de Tajuña Madrid"
1175,morata-de-tajuna,40.2294297,-3.4366925,El Alto,Restaurantes,21,"Carretera Chinchón, Km 8,4 (Carretera de Morata a Chinchón), 28530 Morata de Tajuña Comunidad de Madrid"
1176,morata-de-tajuna,40.2294297,-3.4366925,La Dulcería Morata,Restaurantes,68,"Avenida de la Constitución, 8, 28530 Morata de Tajuña Comunidad de Madrid"
1177,morata-de-tajuna,40.2294297,-3.4366925,Pastelería de la Torre,Restaurantes,102,"Iglesia, 37, 28530 Morata de Tajuña Comunidad de Madrid"
1178,morata-de-tajuna,40.2294297,-3.4366925,Mesón Licinia,Restaurantes,180,"Calle del Carmen, 24, 28530 Morata de Tajuña Comunidad de Madrid"
1179,morata-de-tajuna,40.2294297,-3.4366925,Hostal Restaurante Libra II,Restaurantes,207,"Poyales, 3, 28530 Morata de Tajuña Comunidad de Madrid"
1180,morata-de-tajuna,40.2294297,-3.4366925,Restauracion Puerta de la Vega,Restaurantes,246,"Calle Real, 56, 28530 Morata de Tajuña Madrid"
1181,morata-de-tajuna,40.2294297,-3.4366925,Pub Triana,Restaurantes,253,"Calle Domingo Rodelgo, 35, 28530 Morata de Tajuña Madrid"
1182,morata-de-tajuna,40.2294297,-3.4366925,Mesón el Cid,Restaurantes,406,"Calle del Carmen, 36, 28530 Morata de Tajuña Comunidad de Madrid"
1183,mostoles,40.3238525,-3.8649214,Fundacion de la Danza Alicia Alonso,Universidades,177,"Plaza Cultura, 1, 28934 Móstoles Comunidad de Madrid"
1184,mostoles,40.3238525,-3.8649214,Facultad de Bellas Artes,Universidades,495,"Pintor el Greco, 2, Madrid Comunidad de Madrid"
1185,mostoles,40.3238525,-3.8649214,Facultad de Bellas Artes (Universidad Complutense de Madrid),Universidades,624,"Calle Pintor el Greco, 2, 28040 Madrid Madrid"
1186,mostoles,40.3238525,-3.8649214,La guarida de Manhattan,Universidades,653,"Plaza de Valencia, 1, 28937 Móstoles Comunidad de Madrid"
1187,mostoles,40.3238525,-3.8649214,Centro Asociado de la Uned de Madrid,Universidades,658,"Calle Cid Campeador, 3, 28935 Móstoles Comunidad de Madrid"
1188,mostoles,40.3238525,-3.8649214,Universidad Nacional de Educación a Distancia Centro Asociado de Madrid,Universidades,677,"Calle Cid Campeador, 3, 28935 Móstoles Comunidad de Madrid"
1189,mostoles,40.3238525,-3.8649214,CDM Formación,Universidades,680,"Avenida de Portugal, 10, 28932 Móstoles Comunidad de Madrid"
1190,mostoles,40.3238525,-3.8649214,Cp Inf-pri Joan Miro,Universidades,865,"Calle Paris, 3, 28938 Móstoles Comunidad de Madrid"
1191,mostoles,40.3238525,-3.8649214,Colegio Oficial de Farmaceuticos de Madrid,Universidades,1051,"Calle Bécquer, 1 Bajo, 28932 Móstoles Madrid"
1192,mostoles,40.3238525,-3.8649214,Universidad Politecnica de Madrid,Universidades,1069,"Alfonso XII, 3-5, 28014 Madrid Madrid"
1193,mostoles,40.3238525,-3.8649214,Biblioteca del Ayuntamiento de Móstoles,Bibliotecas,290,"Calle Luis Jiménez de Asúa, 0, 28931 Móstoles Madrid"
1194,mostoles,40.3238525,-3.8649214,Biblioteca Municipal de Móstoles,Bibliotecas,310,"Calle Canarias, 10, 28931 Móstoles Comunidad de Madrid"
1195,mostoles,40.3238525,-3.8649214,Biblioteca,Bibliotecas,789,"Calle de Simón Hernández, 58, 28937 Móstoles Comunidad de Madrid"
1196,mostoles,40.3238525,-3.8649214,Centro Sociocultural Joan Miró,Bibliotecas,887,"París, 5, 28938 Móstoles Comunidad de Madrid"
1197,mostoles,40.3238525,-3.8649214,Biblioteca Pintor el Greco,Bibliotecas,1029,"Pintor el Greco, 17, 28933 Móstoles Comunidad de Madrid"
1198,mostoles,40.3238525,-3.8649214,Biblioteca Municipal Pintor el Greco,Bibliotecas,1299,"Avenida Alcalde de Móstoles, 22 (esq. C/ Violeta), 28933 Móstoles Comunidad de Madrid"
1199,mostoles,40.3238525,-3.8649214,Biblioteca Municipal Centro Caleidoscopio,Bibliotecas,1300,"Calle de Carlos V, 3, 28936 Móstoles Comunidad de Madrid"
1200,mostoles,40.3238525,-3.8649214,Biblioteca Municipal el Soto,Bibliotecas,1319,"Avenida de los Deportes, 15, 28935 Móstoles Comunidad de Madrid"
1201,mostoles,40.3238525,-3.8649214,Biblioteca Móstoles URJC,Bibliotecas,1727,"Calle Granada, 56 (Campus de Móstoles (URJC)), 28935 Móstoles Comunidad de Madrid"
1202,mostoles,40.3238525,-3.8649214,Burger King,Restaurantes,1,"Carretera Antigua de Extremadura N-v, Km 19, 28932 Móstoles Madrid"
1203,mostoles,40.3238525,-3.8649214,Nostrus,Restaurantes,127,"Avenida Constitución, Km 19.800, 28931 Móstoles Madrid"
1204,mostoles,40.3238525,-3.8649214,Meat & Bread,Restaurantes,161,"Calle Antonio Hernández, 11, 28931 Móstoles Comunidad de Madrid"
1205,mostoles,40.3238525,-3.8649214,Rodilla,Restaurantes,197,"Avenida del Dos de Mayo, 6, 28931 Móstoles Comunidad de Madrid"
1206,mostoles,40.3238525,-3.8649214,Burger King,Restaurantes,289,"Martires, 10-12, 28931 Móstoles Comunidad de Madrid"
1207,mostoles,40.3238525,-3.8649214,Pizzeria Dall' Agnese,Restaurantes,357,"Calle de Cartaya, 2, 28938 Móstoles Comunidad de Madrid"
1208,mostoles,40.3238525,-3.8649214,El Colmadito,Restaurantes,358,"Canarias, 7, 28931 Móstoles Comunidad de Madrid"
1209,mostoles,40.3238525,-3.8649214,Horno de Pan la Espiguita,Restaurantes,366,"Calle Sevilla, 21, 28931 Móstoles Comunidad de Madrid"
1210,mostoles,40.3238525,-3.8649214,Cañitas,Restaurantes,371,"Avenida Dos de Mayo, 24, 28934 Móstoles Madrid"
1211,mostoles,40.3238525,-3.8649214,Cafeteria Iris,Restaurantes,372,"Calle Juan Ocaña, 40, Móstoles Comunidad de Madrid"
1212,mostoles,40.3238525,-3.8649214,Respira Yoga Mostoles,Gimnasios,127,"Avenida de la Constitucion, 8, 28931 Móstoles Comunidad de Madrid"
1213,mostoles,40.3238525,-3.8649214,Centro Akhanda,Gimnasios,191,"Calle de Simón Hernández, 2, 28931 Móstoles Comunidad de Madrid"
1214,mostoles,40.3238525,-3.8649214,Ibaraki,Gimnasios,298,"Avenida Portugal, 43, 28931 Móstoles Comunidad de Madrid"
1215,mostoles,40.3238525,-3.8649214,Gimnasio Miguel Abad,Gimnasios,309,"Calle Villaamil, 5, 28934 Móstoles Comunidad de Madrid"
1216,mostoles,40.3238525,-3.8649214,Blas Gym Fitness Center,Gimnasios,339,"Calle Villaamil, 5, 28934 Móstoles Madrid"
1217,mostoles,40.3238525,-3.8649214,Rocío Healt Madrid,Gimnasios,344,"Calle de la Malvarrosa, 10, 28937 Móstoles Comunidad de Madrid"
1218,mostoles,40.3238525,-3.8649214,Basic-Fit Móstoles Av. de Portugal,Gimnasios,418,"Avenida de Portugal, 46, 28933 Móstoles Comunidad de Madrid"
1219,mostoles,40.3238525,-3.8649214,Gimnasio Bíceps,Gimnasios,618,"Calle del Camino de Leganés, 19, 28937 Móstoles Comunidad de Madrid"
1220,mostoles,40.3238525,-3.8649214,Viva Gym,Gimnasios,630,"Avenida del Dos de Mayo, 27, 28934 Móstoles Comunidad de Madrid"
1221,mostoles,40.3238525,-3.8649214,Movimiento Vital,Gimnasios,723,"Pintor Ribera, 12-14, 28933 Móstoles Comunidad de Madrid"
1222,mostoles,40.3238525,-3.8649214,Discoteca Móvil Dsj,Discotecas,351,"Calle de la Malvarrosa, 8, 28937 Móstoles Madrid"
1223,mostoles,40.3238525,-3.8649214,Sala Scarlet,Discotecas,1069,"Avenida Alcalde de Móstoles, 2, Móstoles Comunidad de Madrid"
1224,mostoles,40.3238525,-3.8649214,Discos Cada,Discotecas,1083,"Calle Alonso Cano, 2, 28933 Móstoles Madrid"
1225,mostoles,40.3238525,-3.8649214,Single Love,Discotecas,1121,"Avenida del Alcalde de Móstoles, 2, 28932 Móstoles Comunidad de Madrid"
1226,mostoles,40.3238525,-3.8649214,Compañia Industrial Oñate Cartaya,Discotecas,1439,"Calle Ginebra, 18, 28938 Móstoles Madrid"
1227,mostoles,40.3238525,-3.8649214,Pais de Nunca Jamas,Discotecas,1504,"Calle de Rio Miño, 5, 28935 Móstoles Madrid"
1228,navacerrada,40.7287926,-4.0151676,Biblioteca de Navacerrada,Bibliotecas,130,"Paseo de los Españoles, 11, 28491 Navacerrada Madrid"
1229,navacerrada,40.7287926,-4.0151676,El Portillon,Restaurantes,25,"Paseo de los Españoles, 5, 28491 Navacerrada Comunidad de Madrid"
1230,navacerrada,40.7287926,-4.0151676,El Mesón de Ana,Restaurantes,27,"Plaza del Dr. Gereda, 9, 28491 Navacerrada Comunidad de Madrid"
1231,navacerrada,40.7287926,-4.0151676,Restaurante Casa Paco,Restaurantes,29,"Plaza del Doctor Gereda, 3, 28491 Navacerrada Comunidad de Madrid"
1232,navacerrada,40.7287926,-4.0151676,El Abeto Bar,Restaurantes,31,"Dr. Gereda, 2, 28491 Navacerrada Madrid"
1233,navacerrada,40.7287926,-4.0151676,El Rumba,Restaurantes,36,"Plaza de Doctor Gereda, 1, 28491 Navacerrada Comunidad de Madrid"
1234,navacerrada,40.7287926,-4.0151676,Felix el Segoviano,Restaurantes,37,"Paseo Españoles, 5, 28491 Navacerrada Comunidad de Madrid"
1235,navacerrada,40.7287926,-4.0151676,La Bola del Mundo,Restaurantes,38,"Plaza del Dr. Gereda, 3, 28491 Navacerrada Comunidad de Madrid"
1236,navacerrada,40.7287926,-4.0151676,Terraza Jardín Felipe,Restaurantes,52,"Calle Mayo, 2, 28491 Navacerrada Comunidad de Madrid"
1237,navacerrada,40.7287926,-4.0151676,Cara Norte,Restaurantes,55,"Plaza de los Angeles, 2, 28491 Navacerrada Comunidad de Madrid"
1238,navacerrada,40.7287926,-4.0151676,Meson Javis,Restaurantes,63,"Plaza del Álamo, 6, 28491 Navacerrada Comunidad de Madrid"
1239,navacerrada,40.7287926,-4.0151676,Cara Norte,Discotecas,55,"Plaza de los Angeles, 2, 28491 Navacerrada Comunidad de Madrid"
1240,navalafuente,40.8232617,-3.6747292,La Quinta Navalafuente,Restaurantes,1642,"Cno. Venturada, 5, 28729 Madrid Madrid"
1241,navalagamella,40.4690591,-4.1227079,Bar Mesón Gallego,Restaurantes,13,"Plaza España, 11, 28212 Navalagamella Comunidad de Madrid"
1242,navalagamella,40.4690591,-4.1227079,El Tomillar Finca Restaurante,Restaurantes,67,"Carretera M-510, Km 25,6, 28212 Navalagamella Madrid"
1243,navalagamella,40.4690591,-4.1227079,Horno San Miguel,Restaurantes,69,"Calle San Miguel, 18, 28212 Navalagamella Comunidad de Madrid"
1244,navalcarnero,40.2877169,-4.014299,Colegio Oficial de Farmaceuticos de Madrid,Universidades,99,"Calle Constitución, 24, 28600 Navalcarnero Madrid"
1245,navalcarnero,40.2877169,-4.014299,Autoescuela Alberto,Universidades,169,"Calle Mariano González, 34, 28600 Navalcarnero Comunidad de Madrid"
1246,navalcarnero,40.2877169,-4.014299,Escuela de Danza Silverio,Universidades,169,"Calle Italia, 46, 28600 Navalcarnero Comunidad de Madrid"
1247,navalcarnero,40.2877169,-4.014299,Biblioteca Navalcarnero,Universidades,177,Navalcarnero
1248,navalcarnero,40.2877169,-4.014299,Colegio de Registradores de la Propiedad,Universidades,1070,"Avenida Ermita de San Juan, s/n, 28600 Navalcarnero Madrid"
1249,navalcarnero,40.2877169,-4.014299,Biblioteca Pública Municipal Miguel de Fuenllana,Bibliotecas,149,"Calle de la Constitución, 36, 28600 Navalcarnero Madrid"
1250,navalcarnero,40.2877169,-4.014299,Biblioteca Municipal de Navalcarnero José María Bausá,Bibliotecas,339,"Plaza las Letras, s/n, 28600 Navalcarnero Comunidad de Madrid"
1251,navalcarnero,40.2877169,-4.014299,Las Torres de Navalcarnero SLL,Restaurantes,35,"Plaza Segovia, 26, 28600 Navalcarnero Comunidad de Madrid"
1252,navalcarnero,40.2877169,-4.014299,La Posada,Restaurantes,37,"Plaza de Segovia, 31, 28600 Navalcarnero Comunidad de Madrid"
1253,navalcarnero,40.2877169,-4.014299,Las Cuevas del Carnero,Restaurantes,60,"San Roque, 3, 28600 Navalcarnero Comunidad de Madrid"
1254,navalcarnero,40.2877169,-4.014299,Hostería de las Monjas,Restaurantes,83,"Plaza de la Iglesia, 1, 28600 Navalcarnero Comunidad de Madrid"
1255,navalcarnero,40.2877169,-4.014299,La Cañada Real,Restaurantes,83,"Calle San Roque, 12, 28600 Navalcarnero Madrid"
1256,navalcarnero,40.2877169,-4.014299,Bodega la Andaluza,Restaurantes,88,"Blasco Ibáñez, 1, 28600 Navalcarnero Comunidad de Madrid"
1257,navalcarnero,40.2877169,-4.014299,Las Cuevas del Tío Juanón,Restaurantes,94,"Calle de la Iglesia, 4, 28600 Navalcarnero Comunidad de Madrid"
1258,navalcarnero,40.2877169,-4.014299,Las Cuevas del Principe,Restaurantes,119,"Calle Mariano González, 5, 28600 Navalcarnero Comunidad de Madrid"
1259,navalcarnero,40.2877169,-4.014299,Terrasita,Restaurantes,119,"Calle Mariano González, 5, 28600 Navalcarnero Comunidad de Madrid"
1260,navalcarnero,40.2877169,-4.014299,La Taberna de Ros,Restaurantes,122,"Calle Constitución, 10, 28600 Navalcarnero Comunidad de Madrid"
1261,navalcarnero,40.2877169,-4.014299,Escuela de danza Cristina Magro,Gimnasios,61,"La Libertad, 3, 28600 Navalcarnero Comunidad de Madrid"
1262,navalcarnero,40.2877169,-4.014299,Body Sistem Gym,Gimnasios,993,"Calle Charcones, 25, 28600 Navalcarnero Madrid"
1263,navalcarnero,40.2877169,-4.014299,Terrasita,Discotecas,119,"Calle Mariano González, 5, 28600 Navalcarnero Comunidad de Madrid"
1264,navalcarnero,40.2877169,-4.014299,La Blasa,Discotecas,177,"Plaza de Segovia, 21, 28600 Navalcarnero Comunidad de Madrid"
1265,navarredonda-y-san-mames,41.00736645,-3.731504970695029,Groucho Parrilla,Restaurantes,1946,"Cta. Gargantilla del Lozoya, 23, Gargantilla del Lozoya y Pinilla de Buitrago Madrid"
1266,navas-del-rey,40.3863666,-4.2508402,Bar Restaurante el Principe,Restaurantes,123,"Plaza del Principe, 4, 28695 Navas del Rey Comunidad de Madrid"
1267,navas-del-rey,40.3863666,-4.2508402,Don de Junior Bar,Restaurantes,197,"Calle Virgen de la Soledad, 6, 28695 Navas del Rey Comunidad de Madrid"
1268,navas-del-rey,40.3863666,-4.2508402,Restaurante Gargantúa,Restaurantes,225,"Vía Olímpica, 6, 28695 Navas del Rey Comunidad de Madrid"
1269,navas-del-rey,40.3863666,-4.2508402,Gargantúa Cafetería Restaurante,Restaurantes,233,"Vía Olímpica, 6, 28695 Navas del Rey Comunidad de Madrid"
1270,navas-del-rey,40.3863666,-4.2508402,Restaurante Voltereta,Restaurantes,385,"Avenida de Madrid, 27, 28695 Navas del Rey Madrid"
1271,navas-del-rey,40.3863666,-4.2508402,Restaurante Nuevo Avenida,Restaurantes,853,"Avenida Generalisimo, 47, 28695 Navas del Rey Madrid"
1272,navas-del-rey,40.3863666,-4.2508402,Hotel Discoteca Navas del Rey 2010,Discotecas,877,"Calle de Sandro Pertini, 6, 28695 Navas del Rey Madrid"
1273,nuevo-baztan,40.3659255,-3.2443102,La Casa Vieja del Abuelo,Restaurantes,104,"Plaza de la Iglesia, 4, 28514 Nuevo Baztán Comunidad de Madrid"
1274,nuevo-baztan,40.3659255,-3.2443102,Meson el Conde,Restaurantes,104,"Plaza de la Iglesia, 5, 28514 Nuevo Baztán Comunidad de Madrid"
1275,nuevo-baztan,40.3659255,-3.2443102,Taberna de la Olmeda,Restaurantes,138,"Calle Palacio, 1, 28514 Nuevo Baztán Comunidad de Madrid"
1276,nuevo-baztan,40.3659255,-3.2443102,La Cabana del Baztan,Restaurantes,504,"Calle Eras, 8, 28514 Nuevo Baztán Comunidad de Madrid"
1277,nuevo-baztan,40.3659255,-3.2443102,Trattoria Vittozzi,Restaurantes,1540,"Calle Com. Eurovillas I, s/n, 28514 Nuevo Baztán Madrid"
1278,nuevo-baztan,40.3659255,-3.2443102,La Fuente del Gato,Restaurantes,1831,"Calle la Fragua, 1, 28515 Olmeda de Las Fuentes Comunidad de Madrid"
1279,nuevo-baztan,40.3659255,-3.2443102,El Porton,Restaurantes,1918,"Calle Mayor, 26, 28515 Olmeda de Las Fuentes Comunidad de Madrid"
1280,nuevo-baztan,40.3659255,-3.2443102,La Olmeda Restaurante,Restaurantes,1980,"Carretera Mondéjar M-219, Km 22, 28515 Olmeda de Las Fuentes Madrid"
1281,olmeda-de-las-fuentes,40.3695225,-3.2213199,La Olmeda Restaurante,Restaurantes,57,"Carretera Mondéjar M-219, Km 22, 28515 Olmeda de Las Fuentes Madrid"
1282,olmeda-de-las-fuentes,40.3695225,-3.2213199,El Porton,Restaurantes,108,"Calle Mayor, 26, 28515 Olmeda de Las Fuentes Comunidad de Madrid"
1283,olmeda-de-las-fuentes,40.3695225,-3.2213199,La Fuente del Gato,Restaurantes,158,"Calle la Fragua, 1, 28515 Olmeda de Las Fuentes Comunidad de Madrid"
1284,olmeda-de-las-fuentes,40.3695225,-3.2213199,La Taberna del Buho,Restaurantes,210,"Calle Mayor, 61, 28515 Olmeda de Las Fuentes Comunidad de Madrid"
1285,olmeda-de-las-fuentes,40.3695225,-3.2213199,Taberna de la Olmeda,Restaurantes,1893,"Calle Palacio, 1, 28514 Nuevo Baztán Comunidad de Madrid"
1286,olmeda-de-las-fuentes,40.3695225,-3.2213199,La Casa Vieja del Abuelo,Restaurantes,1908,"Plaza de la Iglesia, 4, 28514 Nuevo Baztán Comunidad de Madrid"
1287,olmeda-de-las-fuentes,40.3695225,-3.2213199,Meson el Conde,Restaurantes,1908,"Plaza de la Iglesia, 5, 28514 Nuevo Baztán Comunidad de Madrid"
1288,orusco-de-tajuna,40.2853409,-3.2096521,Castilla,Restaurantes,78,"Calle Mayor, 18, 28570 Orusco de Tajuña Comunidad de Madrid"
1289,orusco-de-tajuna,40.2853409,-3.2096521,Ibericoteca,Restaurantes,93,"Calle Mayor, 13, 28570 Orusco de Tajuña Comunidad de Madrid"
1290,orusco-de-tajuna,40.2853409,-3.2096521,Bar los Nietos,Restaurantes,383,"Calle Gran Via, 4, 28570 Orusco de Tajuña Comunidad de Madrid"
1291,orusco-de-tajuna,40.2853409,-3.2096521,Mesón la Rivera,Restaurantes,384,"Calle Gran Via, 9, 28570 Orusco de Tajuña Comunidad de Madrid"
1292,paracuellos-de-jarama,40.5048527,-3.5317621,Colegio Miramadrid,Universidades,1036,"Calle Mar Caspio Miramadrid, 21 Bajo (Av. Juan Pablo II), 28860 Paracuellos de Jarama Comunidad de Madrid"
1293,paracuellos-de-jarama,40.5048527,-3.5317621,Colegio Antamira,Universidades,1731,"Calle los Cuadros Nº2, 28860 Paracuellos de Jarama Comunidad de Madrid"
1294,paracuellos-de-jarama,40.5048527,-3.5317621,Bar Plaza,Restaurantes,22,"Plaza de la Constitucion, 5, 28860 Paracuellos de Jarama Comunidad de Madrid"
1295,paracuellos-de-jarama,40.5048527,-3.5317621,Mexico Lindo y Qué Rico,Restaurantes,22,"Plaza de la Constitución, 4, 28860 Paracuellos de Jarama Comunidad de Madrid"
1296,paracuellos-de-jarama,40.5048527,-3.5317621,Bocado Delicado,Restaurantes,39,"Chorrilo Alta, 10, 28860 Paracuellos de Jarama Comunidad de Madrid"
1297,paracuellos-de-jarama,40.5048527,-3.5317621,Rasgos Restauracion,Restaurantes,44,"Carretera M-111 Paracuellos-Belvis, Km 8, 28860 Paracuellos de Jarama Madrid"
1298,paracuellos-de-jarama,40.5048527,-3.5317621,Don Pollo,Restaurantes,93,"Calle Real, 21, 28860 Paracuellos de Jarama Comunidad de Madrid"
1299,paracuellos-de-jarama,40.5048527,-3.5317621,Pasteleria Araceli,Restaurantes,124,"Calle Chorrillo Alta, 37 (Calle de Antonia Herranz), 28860 Paracuellos de Jarama Comunidad de Madrid"
1300,paracuellos-de-jarama,40.5048527,-3.5317621,Pizzacuellos,Restaurantes,132,"Calle del Real de Burgos, 34 (calle de la fuente grande), 28860 Paracuellos de Jarama"
1301,paracuellos-de-jarama,40.5048527,-3.5317621,Meson Paracuellos,Restaurantes,142,"Calle Real, 36, 28860 Paracuellos de Jarama Comunidad de Madrid"
1302,paracuellos-de-jarama,40.5048527,-3.5317621,Bar Garcia,Restaurantes,245,"Calle Real, 35, 28860 Paracuellos de Jarama Comunidad de Madrid"
1303,paracuellos-de-jarama,40.5048527,-3.5317621,Taberna el Burladero,Restaurantes,259,"Calle Real, 37, 28860 Paracuellos de Jarama Comunidad de Madrid"
1304,paracuellos-de-jarama,40.5048527,-3.5317621,Electro-Body Center,Gimnasios,171,"Avenida Juan Pablo II Miramadrid, 26, 28860 Paracuellos de Jarama Madrid"
1305,paracuellos-de-jarama,40.5048527,-3.5317621,Gimnasio Paracuellos,Gimnasios,181,"Calle de Antonia Herranz, 18, 28860 Paracuellos de Jarama Comunidad de Madrid"
